item_id,order_id,product_name,price
1006,2904,Headset,1479.57
1007,4723,Desk,38.24
1008,1008,Laptop,364.76
1009,866,Chair,422.0
1010,958,Desk,509.71
1011,3425,Keyboard,171.42
1012,4578,Headset,1434.74
1013,3177,Keyboard,1049.83
1014,2305,Mouse,1167.87
1015,1903,Chair,403.41
1016,4875,Chair,142.53
1017,1029,Laptop,425.22
1018,2930,Desk,531.45
1019,17,Mouse,509.2
1020,1676,Laptop,984.58
1021,1018,Mouse,1073.14
1022,4355,Keyboard,1118.12
1023,4469,Headset,809.63
1024,2776,Laptop,490.82
1025,424,Headset,715.75
1026,3371,Chair,253.07
1027,2508,Mouse,1228.39
1028,111,Laptop,1131.88
1029,926,Mouse,161.98
1030,2741,Monitor,225.88
1031,2707,Headset,485.25
1032,630,Chair,1043.4
1033,1494,Chair,896.87
1034,1494,Monitor,956.17
1035,1676,Keyboard,369.99
1036,199,Headset,181.15
1037,2293,Chair,280.17
1038,2472,Monitor,1011.58
1039,2174,Monitor,227.11
1040,2686,Mouse,505.79
1041,3560,Desk,133.09
1042,4448,Keyboard,1066.64
1043,4394,Headset,42.86
1044,4613,Desk,908.76
1045,3897,Mouse,1005.26
1046,352,Laptop,1410.04
1047,2220,Laptop,978.73
1048,2939,Desk,1292.51
1049,3267,Desk,856.47
1050,1120,Headset,673.15
1051,634,Monitor,952.47
1052,2820,Desk,688.7
1053,4919,Mouse,22.64
1054,893,Keyboard,1293.01
1055,338,Keyboard,556.83
1056,3951,Monitor,1243.48
1057,4509,Monitor,41.24
1058,3688,Desk,1034.68
1059,3081,Chair,289.87
1060,2840,Desk,739.02
1061,127,Keyboard,938.66
1062,2968,Desk,111.65
1063,1714,Monitor,1259.21
1064,1736,Mouse,251.11
1065,4849,Monitor,993.73
1066,3126,Headset,29.56
1067,4899,Mouse,733.55
1068,2321,Headset,625.22
1069,3974,Monitor,131.36
1070,4296,Chair,666.3
1071,1076,Chair,812.58
1072,4279,Keyboard,1095.22
1073,1577,Mouse,1341.17
1074,4941,Monitor,771.76
1075,2193,Chair,600.58
1076,15,Mouse,558.97
1077,909,Mouse,320.89
1078,3138,Laptop,19.37
1079,245,Monitor,647.99
1080,2674,Headset,597.36
1081,868,Laptop,66.25
1082,1413,Headset,222.01
1083,4969,Laptop,386.11
1084,1620,Mouse,938.91
1085,660,Keyboard,1140.87
1086,2853,Desk,1095.76
1087,610,Mouse,181.96
1088,3658,Headset,570.97
1089,2434,Keyboard,1180.73
1090,4001,Monitor,431.79
1091,1176,Chair,282.48
1092,3397,Monitor,1208.14
1093,2828,Headset,312.35
1094,806,Keyboard,97.01
1095,1935,Keyboard,908.58
1096,1574,Keyboard,294.41
1097,991,Mouse,1387.27
1098,2674,Desk,562.74
1099,1580,Mouse,1128.14
1100,1788,Desk,797.31
1101,92,Headset,746.86
1102,2831,Mouse,573.38
1103,499,Headset,780.74
1104,3863,Laptop,451.38
1105,4891,Chair,77.37
1106,1599,Laptop,989.36
1107,4514,Mouse,86.85
1108,963,Monitor,75.48
1109,1416,Monitor,777.23
1110,1271,Desk,237.38
1111,1176,Laptop,713.36
1112,2293,Monitor,516.83
1113,1524,Headset,340.28
1114,3678,Laptop,1452.52
1115,1476,Monitor,590.72
1116,458,Desk,1077.71
1117,2164,Mouse,228.9
1118,3969,Monitor,266.33
1119,4426,Keyboard,139.99
1120,4042,Headset,785.82
1121,1397,Mouse,360.96
1122,4423,Headset,1100.07
1123,863,Keyboard,915.29
1124,2747,Headset,640.47
1125,2220,Chair,989.27
1126,4116,Monitor,36.33
1127,525,Monitor,843.08
1128,3745,Keyboard,966.51
1129,1281,Desk,230.49
1130,3069,Mouse,1492.91
1131,4488,Headset,288.78
1132,3874,Desk,311.25
1133,4674,Headset,90.16
1134,1791,Desk,812.5
1135,2981,Chair,1459.89
1136,3840,Monitor,1444.99
1137,1965,Monitor,1250.34
1138,1010,Chair,758.01
1139,2668,Chair,694.05
1140,4174,Desk,998.08
1141,1776,Monitor,801.98
1142,378,Desk,1244.62
1143,2785,Chair,1039.67
1144,937,Mouse,490.1
1145,1968,Desk,72.04
1146,1388,Laptop,371.42
1147,2797,Headset,36.31
1148,1143,Mouse,1388.21
1149,1760,Laptop,1100.17
1150,1789,Monitor,828.99
1151,1869,Monitor,1400.26
1152,1010,Mouse,1089.02
1153,4662,Monitor,652.32
1154,3394,Laptop,419.4
1155,2825,Monitor,1370.8
1156,4846,Chair,430.51
1157,575,Chair,88.73
1158,2701,Headset,862.97
1159,2939,Keyboard,851.98
1160,1526,Chair,923.03
1161,3878,Mouse,1067.11
1162,2526,Mouse,1380.43
1163,3279,Headset,1162.22
1164,4468,Desk,1206.49
1165,4801,Desk,743.6
1166,3529,Keyboard,334.48
1167,2368,Laptop,432.91
1168,3857,Chair,519.95
1169,1037,Mouse,1490.08
1170,1299,Mouse,1250.61
1171,591,Mouse,1339.24
1172,2798,Mouse,421.76
1173,2624,Chair,1168.93
1174,1724,Laptop,994.97
1175,2138,Monitor,688.96
1176,2312,Keyboard,634.68
1177,1350,Monitor,508.14
1178,87,Chair,246.99
1179,26,Desk,1491.16
1180,545,Keyboard,985.19
1181,2598,Headset,439.58
1182,2864,Headset,446.93
1183,4783,Mouse,305.44
1184,670,Laptop,522.36
1185,2156,Keyboard,1102.39
1186,1032,Mouse,412.3
1187,3047,Keyboard,1163.51
1188,73,Mouse,907.95
1189,2169,Mouse,420.75
1190,2289,Laptop,448.1
1191,3771,Chair,1387.46
1192,3900,Mouse,98.9
1193,2031,Monitor,1390.73
1194,4698,Desk,1050.64
1195,1601,Chair,22.81
1196,3631,Monitor,628.11
1197,3398,Headset,607.68
1198,4123,Monitor,1139.7
1199,1710,Chair,74.96
1200,2849,Chair,1336.79
1201,4028,Keyboard,1023.73
1202,3176,Keyboard,1368.69
1203,1725,Desk,344.18
1204,1726,Monitor,66.23
1205,1456,Monitor,46.55
1206,2991,Desk,1056.58
1207,333,Keyboard,871.16
1208,4006,Keyboard,1480.96
1209,1937,Desk,445.17
1210,3078,Chair,278.97
1211,617,Headset,1442.81
1212,1112,Chair,1141.78
1213,152,Keyboard,953.0
1214,4072,Laptop,1039.81
1215,3305,Monitor,276.28
1216,4030,Desk,1452.29
1217,2775,Keyboard,814.11
1218,2974,Desk,894.05
1219,756,Chair,1193.23
1220,2070,Headset,1296.57
1221,4924,Desk,1348.46
1222,2804,Chair,649.09
1223,2676,Monitor,231.68
1224,1719,Headset,1262.36
1225,739,Monitor,115.01
1226,2376,Keyboard,309.59
1227,1550,Mouse,968.18
1228,4779,Headset,529.04
1229,2368,Keyboard,1152.27
1230,4958,Headset,400.93
1231,81,Chair,956.99
1232,1087,Keyboard,634.62
1233,1910,Laptop,807.53
1234,964,Headset,897.65
1235,3995,Mouse,349.16
1236,1117,Headset,21.07
1237,4876,Mouse,763.91
1238,430,Desk,1463.23
1239,538,Monitor,446.91
1240,2866,Desk,1427.74
1241,3746,Monitor,1064.03
1242,3129,Monitor,499.17
1243,1657,Headset,670.81
1244,4270,Chair,1110.75
1245,3131,Headset,891.93
1246,4960,Headset,302.08
1247,1782,Monitor,1304.47
1248,95,Monitor,662.83
1249,978,Headset,1011.8
1250,2577,Mouse,239.58
1251,3003,Headset,760.2
1252,3079,Laptop,381.71
1253,3583,Mouse,471.66
1254,1056,Headset,1282.4
1255,3765,Mouse,591.86
1256,3938,Headset,478.43
1257,4282,Headset,549.14
1258,445,Chair,202.09
1259,4651,Desk,1461.74
1260,4610,Keyboard,1151.21
1261,2454,Desk,944.17
1262,572,Monitor,1413.33
1263,4295,Desk,159.37
1264,3448,Desk,70.45
1265,2660,Laptop,1251.97
1266,1654,Monitor,562.74
1267,3569,Keyboard,779.65
1268,4996,Keyboard,466.64
1269,766,Keyboard,285.99
1270,1154,Mouse,250.59
1271,3407,Keyboard,1122.69
1272,2125,Laptop,988.36
1273,2454,Chair,1127.75
1274,4023,Keyboard,614.29
1275,888,Mouse,501.23
1276,4346,Keyboard,976.83
1277,3163,Headset,1368.75
1278,2504,Laptop,577.56
1279,4121,Chair,1466.27
1280,4321,Mouse,633.21
1281,2972,Keyboard,1319.85
1282,1543,Keyboard,848.23
1283,162,Mouse,1464.89
1284,2868,Chair,777.32
1285,4560,Laptop,1305.48
1286,4565,Chair,1154.88
1287,2534,Monitor,1326.25
1288,374,Headset,1073.52
1289,3083,Laptop,664.66
1290,3264,Chair,1152.35
1291,2218,Laptop,1453.91
1292,1684,Chair,789.79
1293,1335,Keyboard,1457.45
1294,3047,Chair,827.45
1295,1894,Monitor,10.05
1296,4592,Desk,21.16
1297,3403,Chair,1257.0
1298,3203,Keyboard,469.73
1299,611,Keyboard,534.67
1300,1787,Keyboard,1321.13
1301,1582,Chair,1171.63
1302,163,Chair,175.17
1303,3128,Chair,892.88
1304,4932,Keyboard,1140.03
1305,1310,Mouse,1087.57
1306,2932,Mouse,194.88
1307,1198,Chair,502.33
1308,2276,Desk,1331.92
1309,3303,Mouse,1418.14
1310,2936,Laptop,840.92
1311,1089,Headset,503.78
1312,1014,Keyboard,241.77
1313,1122,Keyboard,1258.9
1314,2867,Headset,1271.81
1315,4477,Laptop,42.42
1316,4795,Keyboard,287.67
1317,2539,Headset,1152.71
1318,4329,Monitor,1424.62
1319,1932,Laptop,126.86
1320,1538,Chair,498.85
1321,1872,Laptop,425.24
1322,508,Chair,629.19
1323,4097,Chair,1453.67
1324,4092,Chair,1446.94
1325,1114,Chair,951.35
1326,4542,Headset,667.49
1327,343,Laptop,1144.88
1328,2811,Mouse,701.48
1329,2518,Monitor,68.44
1330,3073,Desk,1240.94
1331,2173,Headset,328.1
1332,2543,Chair,508.04
1333,4791,Chair,1315.78
1334,2099,Chair,727.45
1335,3922,Laptop,1433.42
1336,1984,Chair,634.0
1337,3607,Monitor,386.02
1338,3407,Mouse,257.26
1339,4922,Monitor,878.92
1340,1536,Desk,944.59
1341,4746,Mouse,1092.25
1342,1832,Mouse,783.54
1343,2887,Laptop,747.75
1344,4007,Desk,197.19
1345,3921,Chair,397.05
1346,4313,Monitor,1093.44
1347,4551,Chair,413.28
1348,4535,Headset,228.63
1349,2799,Mouse,575.29
1350,2886,Desk,385.28
1351,991,Chair,375.13
1352,1831,Mouse,1036.58
1353,2391,Headset,396.11
1354,3168,Headset,491.4
1355,3033,Mouse,512.73
1356,396,Monitor,181.11
1357,2143,Headset,1034.95
1358,3694,Desk,1275.54
1359,4300,Mouse,973.06
1360,4274,Chair,489.19
1361,667,Headset,171.25
1362,2948,Headset,1475.77
1363,2792,Mouse,1028.13
1364,2487,Monitor,124.67
1365,2364,Chair,1106.56
1366,2173,Laptop,563.16
1367,917,Laptop,402.52
1368,3268,Desk,1257.81
1369,567,Chair,582.66
1370,900,Monitor,1380.81
1371,2446,Mouse,1155.55
1372,1103,Laptop,1251.92
1373,2080,Laptop,128.35
1374,1895,Keyboard,163.61
1375,283,Mouse,993.78
1376,3058,Mouse,645.47
1377,2139,Chair,341.74
1378,2472,Keyboard,911.99
1379,1840,Desk,1487.34
1380,78,Monitor,869.8
1381,4448,Laptop,612.65
1382,20,Laptop,1176.24
1383,3559,Mouse,1366.66
1384,3972,Monitor,776.82
1385,1942,Mouse,1457.52
1386,2918,Desk,1346.83
1387,3176,Monitor,726.33
1388,1234,Monitor,399.3
1389,4799,Keyboard,248.91
1390,4134,Mouse,1388.2
1391,125,Mouse,180.67
1392,2695,Desk,1260.09
1393,2500,Headset,1358.24
1394,752,Monitor,108.61
1395,1045,Monitor,219.69
1396,3682,Mouse,86.34
1397,4670,Monitor,117.25
1398,2526,Desk,459.5
1399,2588,Headset,1338.25
1400,3856,Laptop,613.14
1401,2620,Chair,113.33
1402,2103,Mouse,838.39
1403,4624,Laptop,692.83
1404,3989,Chair,967.95
1405,3444,Chair,228.75
1406,1973,Chair,989.63
1407,4969,Mouse,1061.81
1408,744,Chair,1425.84
1409,496,Desk,722.21
1410,4654,Headset,437.21
1411,2226,Monitor,48.72
1412,4704,Desk,919.19
1413,4466,Keyboard,566.22
1414,4242,Mouse,1129.6
1415,676,Monitor,867.11
1416,1370,Chair,873.36
1417,2242,Laptop,1194.8
1418,2414,Keyboard,360.27
1419,2297,Laptop,976.63
1420,4436,Mouse,1108.31
1421,4086,Mouse,762.12
1422,3586,Keyboard,254.1
1423,3511,Headset,951.98
1424,3918,Headset,1158.73
1425,3849,Chair,220.16
1426,3438,Laptop,30.43
1427,2480,Keyboard,439.49
1428,3621,Laptop,508.61
1429,87,Mouse,731.88
1430,2224,Chair,901.43
1431,1438,Chair,578.41
1432,371,Mouse,88.15
1433,3613,Monitor,54.83
1434,3577,Laptop,1363.34
1435,2396,Chair,301.33
1436,1502,Mouse,163.05
1437,176,Keyboard,157.05
1438,4088,Keyboard,1480.27
1439,2301,Desk,1167.05
1440,889,Monitor,1343.24
1441,3635,Monitor,659.21
1442,351,Chair,111.24
1443,876,Keyboard,216.56
1444,3580,Chair,1348.38
1445,1676,Keyboard,1426.96
1446,1512,Desk,772.04
1447,2990,Desk,1216.25
1448,2465,Mouse,1436.63
1449,1281,Mouse,920.27
1450,14,Keyboard,290.32
1451,2260,Monitor,643.59
1452,4696,Keyboard,257.85
1453,2924,Mouse,893.57
1454,885,Chair,939.22
1455,3652,Desk,812.52
1456,921,Chair,1477.14
1457,181,Mouse,831.95
1458,2336,Monitor,74.27
1459,3050,Chair,702.99
1460,3222,Laptop,1342.49
1461,730,Desk,982.19
1462,2836,Keyboard,811.46
1463,1456,Headset,834.83
1464,4958,Chair,1291.46
1465,4099,Keyboard,749.94
1466,4418,Monitor,524.14
1467,3063,Desk,481.05
1468,1828,Desk,548.15
1469,1085,Mouse,1447.86
1470,3114,Monitor,1472.69
1471,1399,Laptop,1173.24
1472,1333,Laptop,134.84
1473,3697,Chair,119.97
1474,1484,Monitor,750.48
1475,2241,Laptop,49.55
1476,2504,Keyboard,456.46
1477,1556,Chair,1208.28
1478,3864,Chair,1498.42
1479,4399,Headset,424.0
1480,2099,Chair,1260.07
1481,3729,Keyboard,1316.17
1482,2533,Monitor,569.33
1483,2562,Monitor,1221.53
1484,2188,Mouse,1002.76
1485,3383,Desk,1198.74
1486,981,Mouse,843.61
1487,1981,Mouse,16.87
1488,2503,Desk,988.14
1489,3133,Laptop,350.33
1490,1034,Mouse,1296.71
1491,1386,Laptop,178.21
1492,4815,Mouse,1408.87
1493,500,Mouse,953.18
1494,4938,Monitor,382.4
1495,1462,Monitor,908.59
1496,3208,Headset,24.7
1497,4185,Keyboard,76.27
1498,1401,Laptop,714.33
1499,3997,Desk,449.55
1500,757,Keyboard,105.69
1501,3340,Headset,65.91
1502,1404,Monitor,743.81
1503,78,Monitor,128.98
1504,3955,Keyboard,398.32
1505,2508,Desk,167.49
1506,2680,Chair,32.64
1507,2050,Monitor,1043.09
1508,452,Mouse,887.24
1509,3704,Laptop,56.04
1510,2244,Mouse,1234.06
1511,4482,Chair,704.17
1512,1988,Desk,1034.31
1513,1633,Monitor,1007.33
1514,4844,Headset,785.43
1515,4891,Chair,1333.86
1516,1900,Keyboard,981.18
1517,2055,Laptop,922.11
1518,3529,Desk,889.04
1519,1569,Monitor,1461.07
1520,2111,Monitor,161.34
1521,1727,Keyboard,736.52
1522,3431,Chair,765.17
1523,621,Desk,1175.58
1524,3976,Monitor,1028.42
1525,936,Mouse,1490.55
1526,3102,Headset,1477.2
1527,295,Chair,1097.78
1528,1649,Mouse,135.42
1529,1525,Mouse,1170.21
1530,4868,Desk,985.69
1531,1678,Monitor,927.26
1532,69,Laptop,1005.9
1533,2276,Desk,890.25
1534,156,Keyboard,839.02
1535,3117,Laptop,830.96
1536,2819,Chair,663.51
1537,2720,Keyboard,499.74
1538,2000,Mouse,1316.73
1539,537,Mouse,1348.06
1540,3800,Desk,137.35
1541,2448,Mouse,55.33
1542,1716,Monitor,1256.83
1543,4371,Monitor,1132.61
1544,67,Desk,316.96
1545,960,Keyboard,78.35
1546,4873,Laptop,1313.89
1547,4641,Desk,409.64
1548,4108,Chair,1338.85
1549,3895,Desk,1016.21
1550,2338,Laptop,68.86
1551,1725,Desk,747.23
1552,4037,Mouse,1410.78
1553,4964,Keyboard,1378.5
1554,1390,Chair,1014.26
1555,2430,Keyboard,183.58
1556,3018,Chair,1185.37
1557,2313,Headset,55.88
1558,2017,Monitor,287.49
1559,1605,Desk,1349.07
1560,2455,Headset,23.94
1561,3520,Mouse,1225.99
1562,85,Mouse,213.13
1563,3844,Mouse,1438.84
1564,2652,Desk,941.61
1565,1423,Mouse,832.64
1566,2167,Monitor,128.47
1567,1142,Mouse,201.23
1568,2016,Headset,751.21
1569,4694,Chair,199.94
1570,483,Laptop,1037.4
1571,2640,Headset,229.21
1572,3813,Monitor,1325.74
1573,4881,Headset,31.67
1574,2077,Monitor,271.49
1575,4849,Keyboard,822.3
1576,1565,Headset,290.51
1577,219,Headset,225.88
1578,1412,Laptop,1081.62
1579,195,Chair,341.99
1580,4059,Mouse,212.21
1581,928,Mouse,605.09
1582,2198,Desk,1358.98
1583,3526,Keyboard,1256.65
1584,362,Headset,1102.93
1585,1079,Mouse,639.15
1586,266,Keyboard,523.67
1587,1784,Desk,319.32
1588,3399,Desk,839.31
1589,1486,Keyboard,1358.17
1590,3952,Keyboard,541.27
1591,3910,Keyboard,597.4
1592,605,Headset,1130.09
1593,4698,Keyboard,51.01
1594,3382,Desk,321.65
1595,3367,Chair,134.59
1596,4335,Monitor,593.41
1597,4882,Keyboard,520.12
1598,3153,Desk,481.61
1599,596,Headset,56.11
1600,1521,Mouse,1323.38
1601,4569,Chair,1399.83
1602,4861,Headset,574.66
1603,4840,Mouse,714.11
1604,2229,Desk,697.2
1605,2623,Monitor,210.76
1606,2032,Monitor,1168.48
1607,4132,Chair,831.26
1608,3163,Laptop,501.93
1609,161,Chair,781.14
1610,1658,Laptop,524.19
1611,282,Headset,690.9
1612,3728,Headset,904.94
1613,1287,Laptop,809.04
1614,4049,Headset,1082.6
1615,875,Mouse,472.41
1616,1407,Desk,757.67
1617,326,Chair,1277.54
1618,2889,Desk,1244.67
1619,339,Chair,14.32
1620,2485,Headset,895.87
1621,500,Laptop,606.55
1622,534,Monitor,134.81
1623,1328,Laptop,1457.87
1624,2083,Keyboard,1058.2
1625,3635,Laptop,659.5
1626,2938,Keyboard,714.65
1627,812,Desk,727.6
1628,1690,Chair,336.14
1629,2334,Monitor,142.32
1630,567,Desk,567.43
1631,3151,Mouse,961.56
1632,3630,Headset,1216.88
1633,1854,Desk,601.14
1634,477,Headset,320.65
1635,2323,Mouse,1221.4
1636,4333,Laptop,313.64
1637,4105,Chair,1281.97
1638,2,Desk,1385.8
1639,3978,Laptop,377.12
1640,2294,Chair,967.18
1641,3752,Monitor,914.01
1642,3150,Keyboard,584.56
1643,323,Keyboard,1202.61
1644,2783,Desk,910.19
1645,2762,Mouse,261.37
1646,1868,Chair,195.66
1647,1841,Chair,434.16
1648,3036,Headset,1228.74
1649,911,Keyboard,443.24
1650,3544,Headset,989.53
1651,3351,Mouse,1255.02
1652,4737,Desk,717.22
1653,3588,Mouse,195.43
1654,3927,Chair,1454.79
1655,60,Keyboard,1213.38
1656,1480,Mouse,1386.07
1657,4598,Headset,345.16
1658,1850,Mouse,530.38
1659,2973,Chair,233.42
1660,1638,Chair,1098.89
1661,3734,Desk,599.21
1662,2701,Mouse,70.09
1663,1646,Chair,1077.92
1664,2955,Keyboard,192.43
1665,3152,Monitor,135.06
1666,27,Keyboard,290.08
1667,588,Headset,1322.25
1668,1637,Desk,1142.55
1669,3547,Desk,845.34
1670,2635,Mouse,886.24
1671,4596,Keyboard,1401.52
1672,127,Mouse,1189.28
1673,3295,Laptop,1118.03
1674,1902,Laptop,756.95
1675,1810,Laptop,563.22
1676,733,Headset,575.3
1677,1452,Headset,485.71
1678,1983,Mouse,442.77
1679,2463,Desk,1487.83
1680,164,Monitor,799.97
1681,4383,Mouse,789.89
1682,3510,Laptop,1499.25
1683,4175,Keyboard,566.41
1684,473,Headset,1161.39
1685,1391,Monitor,299.36
1686,4799,Laptop,318.19
1687,2991,Headset,690.19
1688,2111,Keyboard,123.87
1689,1514,Mouse,1101.6
1690,2123,Keyboard,557.32
1691,2112,Chair,446.92
1692,1647,Headset,1041.36
1693,93,Keyboard,456.03
1694,2305,Laptop,239.43
1695,4376,Keyboard,1276.97
1696,3613,Monitor,1089.01
1697,3650,Chair,1179.38
1698,1276,Chair,77.57
1699,1851,Keyboard,1397.54
1700,3253,Monitor,1327.58
1701,3462,Chair,232.14
1702,4136,Mouse,396.5
1703,4894,Laptop,1279.46
1704,1180,Laptop,20.91
1705,4270,Laptop,1001.83
1706,3422,Headset,1407.47
1707,3798,Monitor,1124.49
1708,4315,Mouse,162.94
1709,1389,Monitor,661.42
1710,4292,Headset,537.4
1711,3631,Monitor,1460.16
1712,3485,Laptop,1254.34
1713,4393,Monitor,826.61
1714,2233,Chair,1252.39
1715,3108,Monitor,219.13
1716,3042,Headset,981.48
1717,3230,Desk,1336.81
1718,3033,Monitor,714.89
1719,4627,Laptop,633.98
1720,337,Laptop,494.33
1721,340,Mouse,581.31
1722,1410,Monitor,766.91
1723,773,Chair,1070.65
1724,3512,Keyboard,642.62
1725,2218,Keyboard,971.89
1726,3766,Desk,701.97
1727,2319,Chair,93.64
1728,857,Headset,210.64
1729,2063,Monitor,1140.51
1730,3983,Chair,1283.86
1731,1864,Headset,1018.41
1732,1495,Headset,1080.86
1733,1775,Chair,1134.31
1734,4159,Laptop,439.24
1735,3207,Monitor,507.44
1736,4445,Chair,239.69
1737,3602,Mouse,729.37
1738,2546,Laptop,1021.81
1739,911,Mouse,560.38
1740,4977,Desk,129.73
1741,4393,Mouse,232.41
1742,175,Laptop,766.06
1743,4378,Keyboard,226.96
1744,1146,Keyboard,1090.84
1745,3493,Mouse,72.61
1746,2419,Laptop,419.39
1747,1144,Chair,773.08
1748,1260,Mouse,923.45
1749,2615,Keyboard,21.0
1750,1186,Laptop,629.32
1751,4517,Desk,93.11
1752,2171,Keyboard,1344.93
1753,174,Desk,1224.62
1754,2823,Monitor,596.14
1755,1173,Desk,1476.03
1756,4708,Monitor,923.09
1757,27,Chair,344.54
1758,4265,Desk,1456.88
1759,1334,Chair,360.86
1760,2955,Laptop,1425.44
1761,4304,Mouse,930.05
1762,1406,Monitor,443.46
1763,3245,Monitor,363.9
1764,1625,Chair,1318.24
1765,4058,Desk,1465.36
1766,625,Mouse,637.8
1767,3015,Laptop,579.02
1768,4147,Monitor,191.96
1769,3722,Desk,515.56
1770,3137,Desk,217.14
1771,4253,Headset,1436.8
1772,3509,Desk,501.93
1773,2911,Laptop,254.17
1774,4245,Laptop,1032.59
1775,639,Mouse,1439.51
1776,281,Desk,1204.58
1777,3758,Monitor,1004.37
1778,4577,Headset,860.04
1779,1761,Mouse,180.02
1780,3819,Desk,389.5
1781,4548,Laptop,939.46
1782,1447,Desk,704.4
1783,1757,Desk,1038.84
1784,3809,Keyboard,541.53
1785,480,Monitor,201.85
1786,4534,Monitor,990.54
1787,995,Chair,999.22
1788,636,Headset,1494.69
1789,2044,Monitor,30.63
1790,3837,Keyboard,56.15
1791,4567,Headset,22.31
1792,4934,Keyboard,643.14
1793,1435,Desk,406.37
1794,1412,Chair,700.94
1795,2720,Mouse,1153.97
1796,4372,Monitor,1428.65
1797,621,Headset,426.02
1798,2866,Mouse,364.29
1799,160,Mouse,1333.92
1800,4726,Chair,800.54
1801,4786,Keyboard,445.54
1802,3102,Desk,1339.14
1803,3279,Chair,905.19
1804,2585,Mouse,1105.54
1805,4723,Laptop,682.18
1806,3735,Headset,1008.62
1807,2057,Headset,111.51
1808,3912,Mouse,1239.54
1809,4867,Mouse,934.02
1810,2418,Headset,815.7
1811,3740,Keyboard,1095.96
1812,2151,Chair,465.65
1813,3487,Laptop,1050.29
1814,2792,Desk,783.05
1815,21,Desk,160.38
1816,2269,Desk,42.86
1817,2182,Desk,1331.08
1818,1084,Keyboard,1274.85
1819,3636,Laptop,318.09
1820,4058,Keyboard,1251.15
1821,1139,Laptop,835.7
1822,1267,Chair,1133.72
1823,3866,Mouse,1432.66
1824,1636,Chair,73.59
1825,3817,Chair,150.79
1826,2653,Chair,1123.26
1827,1522,Keyboard,1425.8
1828,3618,Mouse,921.18
1829,2462,Desk,462.67
1830,4487,Mouse,682.59
1831,3131,Monitor,517.86
1832,2001,Desk,818.55
1833,773,Chair,797.81
1834,3544,Keyboard,392.89
1835,1166,Headset,541.54
1836,4576,Headset,680.5
1837,818,Chair,156.97
1838,4068,Monitor,1214.56
1839,3870,Desk,913.28
1840,2622,Keyboard,470.89
1841,3708,Laptop,714.37
1842,1094,Keyboard,322.3
1843,1404,Monitor,796.54
1844,543,Mouse,937.28
1845,1490,Chair,674.68
1846,2912,Desk,880.41
1847,4200,Chair,130.29
1848,1683,Laptop,372.57
1849,4686,Laptop,341.83
1850,2254,Keyboard,1353.02
1851,1351,Mouse,1159.13
1852,2889,Keyboard,201.82
1853,956,Desk,262.29
1854,4617,Monitor,587.3
1855,4811,Monitor,1335.66
1856,3553,Mouse,225.79
1857,4604,Mouse,1236.59
1858,3411,Headset,918.75
1859,818,Desk,1327.88
1860,3148,Chair,1495.56
1861,2261,Chair,21.9
1862,1512,Headset,1249.56
1863,673,Chair,83.59
1864,2082,Monitor,952.42
1865,2599,Monitor,127.53
1866,1267,Keyboard,1482.87
1867,3942,Headset,1406.59
1868,120,Monitor,969.93
1869,2666,Mouse,674.94
1870,2979,Desk,1129.64
1871,2400,Headset,386.4
1872,155,Headset,1432.41
1873,1349,Keyboard,553.32
1874,2590,Headset,614.58
1875,3753,Keyboard,633.25
1876,1474,Chair,73.02
1877,2476,Desk,239.77
1878,2321,Keyboard,459.19
1879,1726,Mouse,92.59
1880,3479,Headset,600.57
1881,272,Desk,1367.73
1882,4969,Keyboard,641.48
1883,2748,Headset,313.99
1884,423,Desk,464.94
1885,3051,Desk,1082.06
1886,1575,Desk,748.21
1887,1312,Keyboard,1274.65
1888,321,Laptop,978.01
1889,3365,Desk,64.28
1890,2347,Chair,1021.5
1891,1914,Keyboard,840.22
1892,3342,Monitor,41.37
1893,2794,Mouse,581.12
1894,3750,Chair,1409.23
1895,4178,Monitor,295.46
1896,3092,Chair,667.54
1897,2579,Desk,255.97
1898,1336,Chair,1105.94
1899,1114,Laptop,794.76
1900,164,Monitor,90.32
1901,632,Keyboard,973.07
1902,867,Headset,939.88
1903,3272,Headset,168.41
1904,4079,Keyboard,34.1
1905,3468,Keyboard,70.5
1906,4322,Monitor,558.41
1907,669,Mouse,147.86
1908,2660,Chair,848.1
1909,771,Keyboard,430.25
1910,1207,Headset,167.29
1911,4208,Laptop,1469.08
1912,3054,Laptop,309.11
1913,2898,Desk,1499.27
1914,1164,Desk,1449.6
1915,2022,Keyboard,1209.27
1916,451,Mouse,852.73
1917,1372,Chair,840.35
1918,4435,Monitor,456.61
1919,510,Chair,489.29
1920,2651,Desk,613.85
1921,1214,Desk,815.61
1922,4392,Desk,1378.93
1923,3491,Monitor,866.19
1924,3946,Chair,372.31
1925,1694,Monitor,247.64
1926,3381,Chair,461.53
1927,4563,Mouse,1055.72
1928,3975,Keyboard,1008.96
1929,830,Monitor,1354.54
1930,3156,Chair,266.85
1931,1021,Laptop,582.7
1932,4207,Mouse,286.88
1933,1112,Headset,430.72
1934,328,Monitor,1369.5
1935,2465,Mouse,1274.79
1936,1714,Chair,1091.24
1937,1259,Mouse,1039.88
1938,874,Laptop,882.91
1939,4103,Laptop,686.58
1940,3905,Laptop,1475.88
1941,924,Headset,1325.63
1942,1117,Laptop,1419.36
1943,731,Chair,762.96
1944,1135,Mouse,580.27
1945,3338,Laptop,1194.03
1946,3519,Chair,560.89
